Daytime_evening_attendance,Previous_qualification_grade,Admission_grade,Displaced,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Status
Daytime,130.0,118.4,No,Yes,Yes,Male,No,15,16,13,12.076923076923077,13,13,11,12.090909090909092,Graduate
Daytime,133.1,128.2,No,No,Yes,Male,No,11,16,16,14.625,6,10,9,14.88888888888889,Graduate
Daytime,114.0,109.5,Yes,No,Yes,Male,No,0,7,4,10.5,0,7,2,10.5,Dropout
Daytime,137.0,131.1,Yes,No,Yes,Male,Yes,0,6,6,12.833333333333334,0,6,6,12.166666666666666,Graduate
Daytime,161.0,137.9,No,Yes,No,Male,Yes,0,6,6,12.5,0,6,5,11.8,Graduate
Daytime,133.1,128.2,Yes,No,Yes,Male,No,5,12,12,11.23076923076923,3,11,9,12.77777777777778,Graduate
Evening,133.1,126.5,No,No,Yes,Male,No,0,5,2,10.5,0,5,0,0.0,Dropout
Daytime,128.0,120.0,Yes,No,Yes,Male,No,0,6,3,12.0,0,6,2,12.0,Dropout
Daytime,133.1,123.0,No,No,Yes,Male,Yes,0,7,7,10.985714285714286,0,8,8,12.3,Graduate
Daytime,130.0,130.0,No,No,No,Male,No,2,7,5,12.62,3,7,3,14.166666666666666,Dropout
Daytime,147.0,141.1,Yes,No,Yes,Male,No,0,7,6,13.0,0,8,8,14.2125,Dropout
Daytime,140.0,140.0,No,No,No,Female,No,0,5,0,0.0,0,5,0,0.0,Dropout
Daytime,140.0,133.6,Yes,No,Yes,Female,No,0,5,0,0.0,0,5,0,0.0,Dropout
Daytime,133.1,123.5,No,No,Yes,Female,No,0,6,6,13.5,0,6,6,13.333333333333334,Graduate
Daytime,141.0,136.3,Yes,No,Yes,Female,Yes,0,7,6,13.516666666666666,0,7,6,13.516666666666666,Graduate
Daytime,128.0,123.5,Yes,No,Yes,Female,Yes,0,6,6,13.166666666666666,0,6,6,13.285714285714286,Graduate
Daytime,150.0,112.0,No,No,Yes,Female,No,0,6,0,0.0,0,6,0,0.0,Dropout
Daytime,160.0,160.0,No,No,Yes,Female,Yes,0,6,6,13.125,0,6,6,13.0,Graduate
Daytime,133.1,110.0,No,No,Yes,Female,No,0,6,3,14.4,0,6,0,0.0,Dropout
Daytime,128.0,116.8,Yes,No,No,Female,No,0,6,4,12.0,0,6,0,0.0,Dropout
Daytime,114.0,109.5,No,No,Yes,Female,No,0,5,0,0.0,0,5,0,0.0,Dropout
Daytime,133.1,100.0,No,No,Yes,Female,No,0,7,0,0.0,0,7,0,0.0,Dropout
Daytime,126.0,117.3,Yes,No,Yes,Male,No,0,5,3,10.8,0,5,3,10.5,Enrolled
Daytime,133.1,130.0,No,No,Yes,Male,No,0,6,0,0.0,0,6,0,0.0,Dropout
Daytime,129.0,137.8,Yes,No,Yes,Male,Yes,2,7,7,16.13142857142857,0,8,8,15.52222222222222,Graduate
Daytime,140.0,136.5,Yes,No,Yes,Male,Yes,0,7,7,14.838571428571427,0,8,8,14.8,Graduate
Evening,133.1,138.7,No,No,Yes,Male,No,0,5,3,10.333333333333334,0,5,3,12.0,Dropout
Daytime,134.0,124.9,Yes,No,Yes,Male,No,0,6,3,12.0,0,6,4,11.25,Dropout
Evening,133.1,140.0,No,No,Yes,Male,Yes,0,6,0,0.0,0,5,0,0.0,Dropout
Daytime,132.0,122.6,Yes,No,Yes,Male,Yes,0,6,6,13.166666666666666,0,6,6,14.0,Graduate
Daytime,131.0,129.5,Yes,No,Yes,Male,Yes,0,8,8,13.9475,0,8,8,13.9475,Graduate
Daytime,133.1,155.0,No,No,Yes,Male,No,0,5,3,11.333333333333334,0,5,0,0.0,Dropout
Evening,133.1,100.0,No,No,Yes,Male,No,2,8,7,12.75,2,7,7,12.285714285714286,Graduate
Daytime,160.0,137.6,Yes,No,Yes,Male,Yes,0,5,5,12.6,0,5,5,11.25,Graduate
Daytime,120.0,120.0,Yes,No,Yes,Male,No,0,8,6,12.25,0,8,6,12.25,Dropout
Daytime,114.0,114.0,No,No,Yes,Male,No,0,7,0,0.0,0,7,2,11.666666666666666,Enrolled
Evening,140.0,139.0,No,No,Yes,Male,Yes,0,5,5,11.0,0,5,5,11.4,Enrolled
Daytime,100.0,110.0,No,No,Yes,Male,No,8,12,12,11.833333333333334,3,12,9,12.7,Graduate
Daytime,139.0,128.5,Yes,No,Yes,Male,No,0,8,6,13.066666666666668,0,8,6,13.066666666666668,Dropout
Daytime,136.0,132.2,No,Yes,Yes,Male,No,0,6,6,13.833333333333334,0,6,6,13.875,Graduate
Daytime,130.0,130.0,No,No,Yes,Male,No,0,7,3,13.833333333333334,0,7,0,0.0,Dropout
Daytime,145.0,129.3,Yes,No,Yes,Male,No,0,5,5,11.8,0,5,5,13.2,Graduate
Daytime,133.1,128.2,Yes,No,Yes,Female,Yes,6,12,12,13.333333333333334,4,11,10,12.818181818181818,Enrolled
Daytime,146.0,130.3,Yes,No,Yes,Female,No,0,8,8,13.74625,0,8,8,13.74625,Graduate
Daytime,159.0,162.5,Yes,No,Yes,Female,No,0,0,0,0.0,0,0,0,0.0,Dropout
Evening,133.1,130.0,No,No,Yes,Female,No,0,6,0,0.0,0,6,0,0.0,Dropout
Daytime,110.0,110.0,Yes,No,Yes,Female,No,0,6,0,0.0,0,6,0,0.0,Dropout
Daytime,120.0,142.3,Yes,No,Yes,Male,Yes,0,6,6,13.333333333333334,0,6,5,14.5,Graduate
Daytime,130.0,122.0,Yes,No,Yes,Male,Yes,0,6,1,10.0,0,6,5,11.4,Enrolled
Daytime,158.0,153.6,Yes,No,Yes,Male,Yes,0,6,6,15.666666666666666,0,6,6,15.285714285714286,Graduate
Daytime,122.0,112.9,No,No,Yes,Male,No,0,7,7,11.857142857142858,0,7,7,11.857142857142858,Graduate
Daytime,140.0,124.1,No,No,Yes,Male,No,0,5,5,14.5,0,5,5,13.6,Graduate
Daytime,136.0,129.7,No,No,Yes,Male,No,0,6,6,12.166666666666666,0,6,6,13.714285714285714,Graduate
Daytime,111.0,110.0,Yes,No,Yes,Male,No,0,6,5,12.6,0,6,6,12.0,Graduate
Daytime,145.0,136.3,Yes,No,Yes,Male,No,0,8,7,12.285714285714286,0,8,7,12.285714285714286,Enrolled
Daytime,133.1,146.0,No,Yes,Yes,Male,Yes,0,6,6,12.666666666666666,0,6,6,13.0,Graduate
Daytime,140.0,129.9,No,No,Yes,Male,No,0,7,0,0.0,0,8,0,0.0,Dropout
Daytime,140.0,140.9,Yes,No,Yes,Male,Yes,0,6,6,12.857142857142858,0,6,4,13.0,Graduate
Daytime,156.0,135.5,No,No,Yes,Male,No,0,8,7,13.9,0,8,7,13.9,Graduate
Daytime,132.0,122.0,Yes,No,Yes,Male,Yes,0,8,7,13.817142857142857,0,8,7,13.817142857142857,Graduate
Daytime,140.0,140.0,No,No,Yes,Male,Yes,1,7,6,13.314285714285717,2,8,7,12.875,Graduate
Daytime,164.0,163.0,No,No,Yes,Male,No,0,6,0,0.0,0,6,0,0.0,Dropout
Daytime,113.0,107.4,Yes,No,Yes,Male,Yes,0,6,6,12.166666666666666,0,6,6,12.166666666666666,Graduate
Daytime,122.0,114.3,Yes,No,No,Male,Yes,0,6,4,11.25,0,6,3,11.333333333333334,Dropout
Daytime,150.0,140.8,No,No,Yes,Male,No,1,6,5,12.4,0,6,6,12.75,Enrolled
Daytime,135.0,126.3,Yes,No,Yes,Male,Yes,0,6,6,14.666666666666666,0,6,6,14.571428571428571,Graduate
Daytime,133.1,110.0,No,No,Yes,Male,No,0,6,4,12.0,0,6,4,12.0,Dropout
Daytime,122.0,126.2,No,No,Yes,Male,No,0,6,6,14.0,0,6,3,12.666666666666666,Graduate
Daytime,140.0,140.0,No,No,Yes,Male,No,0,6,6,12.571428571428571,0,6,4,13.666666666666666,Enrolled
Daytime,138.0,123.0,Yes,No,Yes,Male,No,1,6,6,15.538461538461538,0,6,6,12.625,Graduate
Daytime,130.0,157.0,Yes,No,No,Male,No,0,6,0,0.0,0,6,0,0.0,Dropout
Daytime,157.0,149.7,Yes,No,Yes,Male,No,0,6,6,15.0,0,6,6,14.833333333333334,Graduate
Daytime,140.0,140.0,Yes,No,Yes,Male,No,0,5,4,12.25,0,5,5,13.285714285714286,Graduate
Daytime,170.0,170.0,No,No,Yes,Male,No,7,11,11,15.692307692307692,4,9,9,15.555555555555555,Graduate
Evening,150.0,130.2,No,No,Yes,Male,Yes,0,5,5,12.285714285714286,0,5,5,12.75,Graduate
Daytime,146.0,135.5,Yes,Yes,Yes,Male,No,12,17,12,11.833333333333334,10,17,11,11.25,Enrolled
Evening,120.0,118.3,No,No,Yes,Male,No,2,6,6,12.166666666666666,0,6,5,14.0,Enrolled
Daytime,118.0,116.3,Yes,No,Yes,Male,Yes,0,7,7,11.88888888888889,0,8,8,11.95625,Graduate
Evening,120.0,120.0,No,No,No,Male,No,0,6,0,0.0,0,6,0,0.0,Dropout
Daytime,154.0,154.7,No,No,Yes,Male,Yes,0,5,5,11.8,0,5,5,12.6,Graduate
Daytime,139.0,132.7,Yes,No,Yes,Male,No,0,6,6,11.166666666666666,0,6,6,11.666666666666666,Graduate
Daytime,136.0,130.8,No,No,Yes,Male,No,0,7,7,14.05714285714286,0,8,8,14.6,Graduate
Daytime,130.0,122.7,Yes,No,Yes,Male,No,0,6,4,11.75,0,6,4,10.0,Dropout
Daytime,133.1,130.0,No,No,Yes,Male,No,0,6,6,13.166666666666666,0,6,6,13.0,Enrolled
Daytime,133.0,123.6,No,No,Yes,Male,Yes,0,6,6,13.5,0,6,6,14.0,Graduate
Daytime,143.0,116.5,Yes,No,Yes,Male,Yes,0,7,7,12.625,0,8,8,13.0625,Graduate
Daytime,117.0,111.1,No,No,Yes,Male,No,0,6,0,0.0,0,6,0,0.0,Dropout
Daytime,145.0,136.3,Yes,No,Yes,Male,Yes,0,8,7,13.971428571428572,0,8,7,13.971428571428572,Graduate
Daytime,134.0,129.8,Yes,No,Yes,Male,No,0,6,2,11.0,0,6,0,0.0,Dropout
Evening,170.0,134.7,No,No,Yes,Male,No,0,5,5,12.8,0,5,5,15.333333333333334,Graduate
Daytime,143.0,131.8,Yes,No,Yes,Male,Yes,0,6,6,13.571428571428571,0,6,5,12.8,Enrolled
Daytime,140.0,126.8,Yes,No,No,Male,Yes,0,0,0,0.0,0,0,0,0.0,Dropout
Daytime,131.0,130.7,No,Yes,Yes,Male,No,0,5,2,11.5,0,5,4,11.0,Enrolled
Daytime,115.0,109.8,Yes,No,Yes,Male,No,0,6,4,11.25,0,6,4,12.0,Enrolled
Evening,130.0,133.9,No,No,Yes,Male,No,0,5,5,13.714285714285714,0,5,5,13.142857142857142,Graduate
Daytime,130.0,109.9,No,No,No,Male,No,0,4,0,0.0,0,5,0,0.0,Dropout
Daytime,160.0,160.0,Yes,Yes,No,Male,No,2,6,6,12.0,1,6,3,14.666666666666666,Dropout
Evening,133.1,106.5,No,No,Yes,Male,Yes,0,6,6,12.666666666666666,0,6,6,13.333333333333334,Graduate
Daytime,130.0,120.0,Yes,No,Yes,Male,Yes,0,8,7,13.29,0,8,7,13.29,Enrolled
Evening,140.0,107.8,No,No,Yes,Male,No,8,10,8,10.375,7,10,9,10.444444444444445,Enrolled
Evening,133.1,100.0,No,No,No,Male,No,3,7,3,12.0,2,7,1,13.0,Dropout
Evening,150.0,112.5,No,No,Yes,Male,No,0,6,5,11.4,1,6,6,11.166666666666666,Graduate
Evening,140.0,135.5,No,Yes,No,Male,No,0,5,2,13.25,0,5,3,12.6,Dropout
Daytime,145.0,145.0,No,No,Yes,Male,No,0,7,6,13.861666666666666,0,8,0,0.0,Dropout
Daytime,126.0,119.0,No,No,Yes,Male,Yes,0,6,6,12.166666666666666,0,6,6,12.142857142857142,Graduate
Daytime,130.0,130.0,No,No,Yes,Male,No,0,6,4,13.75,0,6,6,14.5,Graduate
Daytime,135.0,126.3,Yes,No,Yes,Male,Yes,0,7,6,15.433333333333332,0,7,6,15.433333333333332,Graduate
Evening,133.1,113.5,No,No,Yes,Male,Yes,0,6,6,13.833333333333334,0,6,6,15.5,Graduate
Evening,120.0,120.0,No,No,Yes,Male,No,7,14,12,11.833333333333334,11,12,11,11.363636363636363,Graduate
Daytime,120.0,111.3,Yes,No,Yes,Male,No,0,7,0,0.0,0,8,0,0.0,Dropout
Daytime,147.0,130.2,No,No,Yes,Male,No,0,1,0,0.0,0,6,0,0.0,Dropout
Daytime,149.0,140.2,Yes,No,Yes,Male,No,1,7,7,12.333333333333334,0,8,8,12.625,Enrolled
Daytime,124.0,113.9,Yes,No,Yes,Male,No,0,6,6,11.166666666666666,0,6,6,12.166666666666666,Graduate
Daytime,133.1,99.0,Yes,No,Yes,Male,Yes,0,6,6,14.666666666666666,0,6,6,12.428571428571429,Graduate
Daytime,125.0,124.0,Yes,No,Yes,Male,No,0,5,5,11.2,0,5,4,11.75,Enrolled
Daytime,141.0,138.9,No,No,Yes,Male,No,0,6,6,13.714285714285714,0,6,6,14.166666666666666,Graduate
Daytime,131.0,130.0,Yes,No,Yes,Female,No,0,5,5,12.8,0,5,5,11.444444444444445,Graduate
Daytime,118.0,120.8,Yes,No,Yes,Male,No,0,6,4,13.25,0,6,5,11.8,Graduate
Daytime,129.0,127.8,Yes,No,Yes,Male,No,0,8,6,13.78,0,8,6,13.78,Dropout
Daytime,136.0,126.0,Yes,No,Yes,Male,No,0,8,7,15.11,0,8,7,15.11,Graduate
Daytime,134.0,126.0,No,No,Yes,Male,No,0,6,4,11.0,0,6,5,11.2,Graduate
Daytime,153.0,138.5,Yes,No,Yes,Male,Yes,0,8,7,15.798571428571426,0,8,7,15.798571428571426,Graduate
Daytime,119.0,119.4,Yes,No,Yes,Male,No,0,7,7,13.775714285714288,0,8,8,15.599999999999998,Graduate
Daytime,140.0,101.5,Yes,No,Yes,Male,No,0,8,7,12.16,0,8,7,12.16,Graduate
Daytime,133.1,101.5,Yes,No,Yes,Male,No,0,7,0,0.0,0,7,0,0.0,Dropout
Daytime,130.0,126.2,Yes,No,Yes,Male,No,0,6,6,14.333333333333334,0,6,6,15.5,Graduate
Daytime,128.0,129.8,Yes,No,Yes,Male,No,0,6,6,11.833333333333334,0,6,3,13.333333333333334,Enrolled
Daytime,145.0,138.4,Yes,No,No,Male,No,0,6,6,14.833333333333334,0,6,6,12.5,Enrolled
Daytime,146.0,129.3,No,No,Yes,Male,No,0,8,7,14.2,0,8,7,14.2,Graduate
Daytime,119.0,113.1,Yes,No,Yes,Male,No,0,5,5,12.2,0,5,5,13.2,Graduate
Daytime,160.0,144.3,Yes,No,Yes,Male,No,0,6,4,13.0,0,6,5,13.666666666666666,Graduate
Daytime,144.0,141.0,Yes,No,Yes,Male,Yes,0,8,7,12.485714285714286,0,8,7,12.485714285714286,Graduate
Daytime,130.0,130.0,Yes,No,Yes,Male,No,0,6,6,17.0,0,6,6,16.285714285714285,Graduate
Daytime,122.0,117.5,Yes,No,Yes,Male,No,0,6,5,10.8,0,6,6,10.166666666666666,Graduate
Daytime,153.0,131.8,Yes,No,Yes,Male,No,0,7,6,14.716666666666669,0,7,6,14.716666666666669,Graduate
Daytime,147.0,133.7,Yes,No,Yes,Male,Yes,0,5,2,13.5,0,5,5,11.4,Enrolled
Daytime,121.0,115.4,Yes,No,Yes,Male,Yes,0,8,7,11.971428571428572,0,8,7,11.971428571428572,Enrolled
Daytime,134.0,129.1,No,No,Yes,Male,No,0,5,3,12.0,0,5,4,13.5,Enrolled
Evening,133.0,135.5,No,No,Yes,Male,No,0,6,6,12.333333333333334,0,6,6,11.666666666666666,Graduate
Daytime,118.0,112.4,Yes,No,Yes,Male,No,0,12,6,15.307692307692308,0,10,6,13.875,Graduate
Daytime,137.0,130.8,Yes,No,Yes,Male,Yes,0,7,6,12.666666666666666,0,7,6,12.666666666666666,Graduate
Daytime,143.0,131.6,Yes,No,Yes,Male,Yes,0,7,7,14.368,0,8,8,14.44875,Graduate
Daytime,123.0,140.8,No,No,Yes,Male,No,0,8,7,12.084285714285716,0,8,7,12.084285714285716,Graduate
Daytime,140.0,140.0,Yes,No,Yes,Male,No,7,12,8,12.25,4,12,8,12.2,Enrolled
Daytime,118.0,114.2,No,No,Yes,Male,No,0,6,5,12.2,0,6,5,11.6,Enrolled
Daytime,142.0,127.3,No,No,Yes,Male,Yes,0,6,4,11.0,0,6,6,11.5,Graduate
Evening,115.0,115.0,Yes,No,Yes,Male,No,0,6,5,12.8,0,6,5,11.0,Graduate
Daytime,131.0,118.8,No,No,Yes,Male,Yes,0,8,7,11.857142857142858,0,8,7,11.857142857142858,Graduate
Daytime,130.0,125.0,No,No,Yes,Male,No,0,6,6,12.285714285714286,0,6,5,13.0,Graduate
Daytime,133.1,111.5,No,No,Yes,Male,No,0,6,3,12.333333333333334,0,6,4,13.5,Dropout
Daytime,134.0,124.2,No,No,Yes,Male,Yes,0,6,4,11.25,0,6,4,11.4,Graduate
Daytime,130.0,130.0,No,Yes,Yes,Male,No,0,6,0,0.0,0,6,0,0.0,Dropout
Daytime,133.1,120.0,Yes,No,Yes,Male,No,0,3,2,16.0,0,3,1,16.0,Dropout
Evening,114.0,110.0,No,No,Yes,Male,No,0,6,6,11.666666666666666,0,6,6,11.0,Graduate
Daytime,130.0,113.3,No,No,Yes,Male,No,0,7,5,12.4,0,8,7,12.15,Enrolled
Daytime,128.0,123.5,Yes,No,Yes,Male,No,0,7,6,10.744444444444444,0,8,8,11.8375,Enrolled
Daytime,133.1,101.0,No,No,Yes,Male,No,0,6,0,0.0,0,6,0,0.0,Dropout
Daytime,133.1,120.9,Yes,No,Yes,Male,No,0,7,4,12.0,0,7,4,12.5625,Dropout
Daytime,140.0,154.6,No,No,No,Male,Yes,0,6,4,12.75,0,6,2,10.0,Enrolled
Daytime,117.0,120.2,Yes,No,Yes,Male,No,0,5,2,10.0,0,5,2,11.0,Enrolled
Daytime,139.0,146.5,No,No,Yes,Male,No,11,14,12,13.417391304347827,11,14,12,13.417391304347827,Graduate
Daytime,159.0,160.1,Yes,No,Yes,Male,No,0,6,6,15.166666666666666,0,6,6,14.857142857142858,Graduate
Daytime,140.0,150.0,No,Yes,Yes,Male,No,0,6,5,13.833333333333334,0,6,5,12.5,Graduate
Daytime,140.0,135.8,Yes,No,Yes,Male,No,0,5,5,13.333333333333334,0,5,4,14.8,Graduate
Daytime,135.0,143.8,Yes,Yes,Yes,Male,No,0,0,0,0.0,0,0,0,0.0,Enrolled
Daytime,121.0,116.8,Yes,No,Yes,Male,No,0,6,3,11.666666666666666,0,6,3,10.666666666666666,Dropout
Daytime,124.0,113.9,Yes,No,Yes,Male,No,0,6,5,15.0,0,6,6,13.428571428571429,Graduate
Daytime,131.0,118.0,Yes,No,Yes,Male,Yes,0,8,7,13.242857142857144,0,8,7,13.242857142857144,Enrolled
Daytime,160.0,150.2,Yes,No,Yes,Male,No,0,5,1,13.0,0,5,2,12.5,Dropout
Daytime,120.0,115.1,Yes,No,Yes,Male,Yes,0,7,6,13.075,0,8,7,12.05,Graduate
Daytime,140.0,131.3,Yes,No,Yes,Male,Yes,0,6,6,13.5,0,6,6,13.666666666666666,Graduate
Evening,120.0,120.0,Yes,No,Yes,Male,Yes,2,6,5,11.8,2,6,6,12.333333333333334,Graduate
Daytime,118.0,110.3,Yes,No,No,Male,No,0,6,5,12.6,0,6,5,11.8,Enrolled
Daytime,133.1,100.0,No,No,Yes,Male,No,0,6,6,12.166666666666666,0,6,3,11.0,Dropout
Daytime,111.0,110.7,Yes,No,Yes,Male,No,0,6,6,12.166666666666666,0,6,6,11.0,Graduate
Daytime,140.0,143.4,Yes,No,Yes,Male,No,0,0,0,0.0,0,0,0,0.0,Dropout
Daytime,125.0,115.9,No,No,Yes,Male,No,0,7,7,13.557142857142855,0,8,8,13.2,Graduate
Evening,133.1,145.0,No,No,Yes,Male,Yes,0,5,4,12.25,0,5,4,11.8,Enrolled
Daytime,136.0,140.9,Yes,No,Yes,Male,No,0,6,6,14.333333333333334,0,6,6,13.5,Graduate
Daytime,115.0,108.4,Yes,No,Yes,Male,No,0,6,4,10.5,0,6,4,11.75,Graduate
Daytime,116.0,114.3,Yes,No,Yes,Male,No,0,4,0,0.0,0,4,0,0.0,Dropout
Daytime,110.0,110.0,Yes,No,Yes,Male,No,0,6,4,12.75,0,6,3,11.333333333333334,Enrolled
Daytime,135.0,121.7,Yes,No,Yes,Male,Yes,0,6,0,0.0,0,6,4,11.0,Enrolled
Daytime,131.0,123.7,Yes,No,Yes,Male,No,0,5,1,14.0,0,5,1,14.0,Enrolled
Daytime,124.0,116.5,Yes,No,Yes,Male,Yes,0,7,7,14.093333333333332,0,8,8,15.0,Graduate
Daytime,163.0,155.0,No,No,Yes,Male,Yes,0,6,6,13.333333333333334,0,6,6,13.166666666666666,Graduate
Daytime,137.0,129.3,Yes,No,Yes,Male,No,0,8,7,12.071428571428571,0,8,7,12.071428571428571,Graduate
Daytime,128.0,121.7,Yes,No,Yes,Male,Yes,0,6,6,12.666666666666666,0,6,6,12.5,Graduate
Daytime,133.1,148.2,Yes,Yes,Yes,Male,No,0,6,6,12.125,0,6,5,12.0,Enrolled
Daytime,133.1,125.5,Yes,No,Yes,Male,Yes,0,7,7,13.2,0,8,7,13.2575,Graduate
Daytime,148.0,131.9,Yes,No,Yes,Male,Yes,0,7,7,14.15,0,8,8,14.51125,Graduate
Daytime,127.0,121.8,Yes,Yes,Yes,Male,No,0,6,4,13.5,0,6,3,10.666666666666666,Enrolled
Daytime,110.0,107.7,No,Yes,No,Male,No,0,6,0,0.0,0,5,0,0.0,Dropout
Daytime,133.1,115.5,No,No,Yes,Male,No,0,7,5,12.2,0,7,3,11.4,Dropout
Daytime,145.0,139.8,Yes,No,Yes,Male,No,0,5,5,14.8,0,5,5,14.0,Graduate
Daytime,136.0,133.2,Yes,No,Yes,Male,No,0,6,5,11.0,0,6,5,11.4,Graduate
Evening,131.0,118.4,Yes,No,Yes,Male,No,0,5,0,0.0,0,5,0,0.0,Enrolled
Daytime,138.0,123.3,Yes,No,Yes,Male,No,0,5,3,14.0,0,5,4,11.75,Enrolled
Evening,150.0,134.5,No,No,Yes,Male,No,0,6,5,11.833333333333334,0,6,6,13.0,Graduate
Daytime,112.0,110.6,No,No,Yes,Male,No,0,5,4,11.75,0,5,5,11.8,Graduate
Daytime,154.0,154.0,Yes,No,Yes,Male,No,8,14,12,12.333333333333334,3,12,8,12.0,Graduate
Evening,160.0,160.0,No,No,Yes,Male,No,3,10,3,11.666666666666666,3,10,6,11.833333333333334,Dropout
Daytime,140.0,140.0,Yes,No,Yes,Male,No,1,6,6,12.666666666666666,1,6,4,11.5,Enrolled
Daytime,150.0,132.5,Yes,No,Yes,Male,No,0,6,4,12.25,0,6,5,11.6,Enrolled
Daytime,141.0,127.7,No,No,Yes,Male,Yes,0,6,6,11.285714285714286,0,6,4,13.5,Graduate
Daytime,122.0,117.5,Yes,Yes,No,Male,No,0,5,2,11.5,0,5,0,0.0,Dropout
Daytime,120.0,127.0,Yes,No,Yes,Male,Yes,0,6,6,11.666666666666666,0,6,4,12.25,Graduate
Daytime,139.0,125.5,No,No,Yes,Male,Yes,0,8,7,13.514285714285714,0,8,7,13.514285714285714,Graduate
Daytime,138.0,140.5,Yes,No,Yes,Male,No,0,6,6,13.0,0,6,6,13.714285714285714,Graduate
Daytime,119.0,118.3,Yes,No,Yes,Male,No,0,6,3,15.0,0,6,4,10.25,Enrolled
Daytime,129.0,120.8,Yes,No,Yes,Male,Yes,0,8,7,12.744285714285716,0,8,7,12.744285714285716,Graduate
Daytime,133.1,95.0,No,No,Yes,Male,No,0,5,4,11.75,0,5,5,11.8,Graduate
Evening,125.0,122.2,Yes,Yes,Yes,Male,No,0,6,6,12.166666666666666,0,6,6,11.666666666666666,Graduate
Daytime,125.0,143.9,Yes,No,Yes,Male,No,0,0,0,0.0,0,0,0,0.0,Enrolled
Daytime,137.0,127.2,Yes,No,Yes,Male,Yes,1,6,5,13.4,0,6,6,12.375,Graduate
Daytime,123.0,120.2,Yes,No,Yes,Male,No,0,6,5,11.8,0,6,4,11.5,Dropout
Daytime,154.0,134.8,Yes,No,Yes,Male,No,0,7,6,13.533333333333331,0,7,6,13.533333333333331,Graduate
Daytime,144.0,142.6,Yes,No,Yes,Male,Yes,0,6,6,14.166666666666666,0,6,4,14.0,Graduate
Daytime,153.0,147.9,No,No,Yes,Male,Yes,0,7,7,14.652857142857142,0,8,8,14.755555555555556,Graduate
Daytime,152.0,160.4,Yes,No,No,Male,No,0,0,0,0.0,0,0,0,0.0,Dropout
Daytime,150.0,134.6,No,No,Yes,Female,No,0,5,5,13.6,0,5,5,13.0,Graduate
Daytime,129.0,121.0,No,No,Yes,Male,Yes,0,6,6,12.833333333333334,0,6,4,13.25,Graduate
Daytime,150.0,142.7,Yes,No,Yes,Male,Yes,0,6,6,14.666666666666666,0,6,6,15.166666666666666,Graduate
Daytime,125.0,115.6,Yes,No,Yes,Male,No,0,6,6,13.333333333333334,0,6,6,14.666666666666666,Graduate
Daytime,133.1,130.0,No,No,No,Male,Yes,0,6,5,13.4,0,6,5,11.4,Graduate
Daytime,140.0,124.3,Yes,No,Yes,Male,Yes,0,7,7,13.3125,0,8,8,15.6375,Graduate
Daytime,140.0,137.9,Yes,Yes,No,Male,No,0,0,0,0.0,0,0,0,0.0,Dropout
Daytime,133.1,100.0,Yes,Yes,No,Male,No,0,4,0,0.0,0,5,0,0.0,Dropout
Daytime,132.0,128.2,Yes,No,Yes,Male,Yes,0,6,6,12.333333333333334,0,6,6,13.5,Graduate
Daytime,135.0,135.0,No,No,Yes,Male,No,0,6,6,13.5,0,6,6,13.333333333333334,Enrolled
Daytime,135.0,121.0,Yes,No,Yes,Male,No,0,6,5,13.0,0,6,6,11.833333333333334,Graduate
Daytime,133.1,147.0,No,No,Yes,Male,No,0,5,2,12.5,0,5,0,0.0,Dropout
Daytime,168.0,149.5,No,No,Yes,Male,No,0,6,6,17.0,0,6,6,16.0,Graduate
Daytime,143.0,144.4,Yes,No,Yes,Male,No,0,6,6,13.5,0,6,6,13.0,Graduate
Daytime,116.0,116.0,Yes,No,Yes,Male,No,0,6,6,12.714285714285714,0,6,6,11.833333333333334,Graduate
Daytime,134.0,120.7,No,No,Yes,Male,Yes,0,7,6,13.0,0,8,8,13.927272727272726,Graduate
Daytime,140.0,141.8,No,No,Yes,Male,No,3,6,6,12.571428571428571,2,6,6,13.5,Graduate
Evening,133.0,119.7,Yes,No,Yes,Male,Yes,0,6,4,11.5,0,6,6,11.5,Dropout
Daytime,125.0,118.4,Yes,No,Yes,Male,Yes,0,6,6,13.5,0,6,6,13.285714285714286,Graduate
Evening,133.1,134.5,No,No,Yes,Male,No,0,6,5,13.6,0,6,5,13.0,Enrolled
Daytime,133.1,128.2,No,No,No,Male,Yes,0,5,1,12.0,0,5,0,0.0,Dropout
Daytime,137.0,115.0,No,No,Yes,Male,No,0,7,7,14.95,0,8,8,14.7375,Graduate
Evening,140.0,130.0,No,Yes,Yes,Male,No,0,5,4,11.25,0,5,4,12.0,Enrolled
Daytime,134.0,120.7,No,Yes,No,Male,No,0,6,3,10.666666666666666,0,6,4,12.25,Dropout
Daytime,139.0,130.5,Yes,No,Yes,Male,No,0,8,7,14.992857142857142,0,8,7,14.992857142857142,Graduate
Daytime,113.0,107.4,Yes,No,Yes,Female,No,0,5,3,10.5,0,5,4,11.25,Enrolled
Daytime,133.1,100.0,Yes,No,Yes,Female,No,0,6,4,11.25,0,6,3,11.0,Enrolled
